MU_CODINE;MU_NOMBRE;PM_EJERCICIO;PM_GASTO1;PM_GASTO2;PM_GASTO3;PM_GASTO4;PM_GASTO5;PM_GASTO6;PM_GASTO7;PM_GASTO8;PM_GASTO9;PM_GASTO0;PM_GTOTAL;PM_INGRESO1;PM_INGRESO2;PM_INGRESO3;PM_INGRESO4;PM_INGRESO5;PM_INGRESO6;PM_INGRESO7;PM_INGRESO8;PM_INGRESO9;PM_INGRESO0;PM_ITOTAL;PM_OBSERVACIONES
03031;Benidorm;2011;35866513.74;37079571.89;3630000.00;6963076.98;0.00;1391496.30;106000.00;227850.00;10600000.00;0.00;95864508.91;41279000.00;1200000.00;34489300.00;15578750.00;6235200.00;720000.00;0.00;223380.00;0.00;0.00;99725630.00;B.O.P. 70 08/04/2011
03031;Benidorm;2015;33449580.80;36693071.08;1610000.00;5934440.00;402884.72;2889852.74;0.00;227850.00;10500000.00;0.00;91707679.34;46631900.00;560000.00;25177800.00;18007310.95;528100.00;0.00;574718.39;227850.00;0.00;0.00;91707679.34;B.O.P. 76 22/04/2015
03031;Benidorm;2014;33861864.91;38342275.06;4255975.22;4505308.64;407970.87;628750.00;0.00;227850.00;10900000.00;0.00;93129994.70;47012500.00;560000.00;30083400.00;17457081.74;350080.00;0.00;1000.00;227850.00;0.00;0.00;95691911.74;B.O.P. 190 03/10/2014
03031;Benidorm;2013;33747696.67;35366149.01;4862000.00;7867793.00;0.00;245773.97;0.00;227850.00;11900000.00;0.00;94217262.65;46894850.00;400000.00;33112000.00;15092000.00;165150.00;0.00;0.00;227850.00;0.00;0.00;95891850.00;B.O.P. 64 05/04/2013
03031;Benidorm;2012;33740287.48;37000743.15;4313983.81;7151490.00;0.00;687114.20;78766.75;227850.00;10700000.00;0.00;93900235.39;44902441.96;1000000.00;32633039.50;15050000.00;160150.00;0.00;0.00;227850.00;0.00;0.00;93973481.46;B.O.P. 199 18/10/2012
03031;Benidorm;2018;35395603.72;34904163.54;1810000.00;7602725.47;465876.83;13462873.71;0.00;227850.00;8800000.00;0.00;102669093.27;48010600.00;1500000.00;28640600.00;18061939.95;540100.00;0.00;5688089.06;227850.00;0.00;0.00;102669179.01;B.O.P. 112 13/06/2018
03031;Benidorm;2016;34865381.97;35642745.00;1110000.00;6441616.42;416975.22;5095040.51;240261.07;227850.00;7700000.00;0.00;91739870.19;46731900.00;1000000.00;26072800.00;17196015.90;539100.00;0.00;0.00;227850.00;0.00;0.00;91767665.90;B.O.P. 71 18/04/2016
03031;Benidorm;2020;39536159.96;39664838.60;470000.00;6171509.14;487956.51;11307572.03;441221.42;227850.00;4030000.00;0.00;102337107.66;49701400.00;2200000.00;26120374.21;19905175.36;1743000.00;0.00;3571212.07;227850.00;0.00;0.00;103469011.64;B.O.P. 19 29/01/2020
03031;Benidorm;2019;36691556.18;34038613.51;760000.00;9263843.43;486415.35;15413725.19;1115331.06;227850.00;9420000.00;0.00;107417334.72;49212000.00;2500000.00;29826700.00;19086780.23;805700.00;0.00;6745805.58;227850.00;0.00;0.00;108404835.81;B.O.P. 170 06/09/2019
03032;Benifallim;2019;32800.00;51950.00;0.00;14900.00;0.00;50.00;50.00;0.00;0.00;0.00;99750.00;41300.00;1000.00;31600.00;23850.00;1900.00;0.00;100.00;0.00;0.00;0.00;99750.00;B.O.P. 50 12/03/2019
03032;Benifallim;2017;30000.00;48500.00;0.00;13100.00;0.00;50.00;50.00;0.00;0.00;0.00;91700.00;29500.00;200.00;35000.00;25000.00;2000.00;0.00;0.00;0.00;0.00;0.00;91700.00;B.O.P. 25 06/02/2017
03032;Benifallim;2020;34450.00;59964.00;0.00;14900.00;0.00;7972.00;0.00;0.00;0.00;0.00;117286.00;44971.00;400.00;36730.00;34185.00;1000.00;0.00;0.00;0.00;0.00;0.00;117286.00;B.O.P. 214 11/11/2019
03032;Benifallim;2016;28400.00;48530.00;0.00;13200.00;0.00;0.00;50.00;0.00;0.00;0.00;90180.00;29200.00;500.00;34275.00;24200.00;2005.00;0.00;0.00;0.00;0.00;0.00;90180.00;B.O.P. 29 12/02/2016
03032;Benifallim;2018;45360.00;49200.00;0.00;12000.00;0.00;50.00;50.00;0.00;0.00;0.00;106660.00;32000.00;1000.00;33550.00;38360.00;1750.00;0.00;0.00;0.00;0.00;0.00;106660.00;B.O.P. 22 31/01/2018
03032;Benifallim;2012;27750.00;49350.00;10.00;11350.00;0.00;2000.00;10255.36;0.00;0.00;0.00;100715.36;24621.09;5000.00;34562.46;28430.80;6101.01;0.00;2000.00;0.00;0.00;0.00;100715.36;B.O.P. 80 27/04/2012
03032;Benifallim;2013;26750.00;55296.00;10.00;11350.00;0.00;30911.00;0.00;0.00;0.00;0.00;124317.00;26512.00;1300.00;38900.00;24124.00;3050.00;0.00;30431.00;0.00;0.00;0.00;124317.00;B.O.P. 91 16/05/2013
03032;Benifallim;2014;26090.00;47290.00;0.00;12200.00;0.00;0.00;50.00;0.00;0.00;0.00;85630.00;24700.00;1000.00;37290.00;19625.00;3005.00;0.00;10.00;0.00;0.00;0.00;85630.00;B.O.P. 6 10/01/2014
03032;Benifallim;2015;26600.00;47100.00;0.00;12200.00;0.00;0.00;50.00;0.00;0.00;0.00;85950.00;28800.00;500.00;33645.00;21500.00;1505.00;0.00;0.00;0.00;0.00;0.00;85950.00;B.O.P. 17 27/01/2015
03032;Benifallim;2011;67930.63;69528.34;1202.02;5683.66;0.00;44180.13;14699.85;0.00;0.00;0.00;203224.63;23621.09;5000.00;32795.14;64336.72;6129.45;0.00;59342.23;0.00;12000.00;0.00;203224.63;B.O.P. 213 07/11/2011 CORR. B.O.P. 224 22/11/2011
03032;Benifallim;2010;68860.47;66505.83;1202.02;7880.54;0.00;52914.55;3047.23;0.00;0.00;0.00;200410.64;23475.39;5000.00;32795.14;85215.27;6129.45;0.00;47795.39;0.00;0.00;0.00;200410.64;B.O.P. 232 03/12/2010
03032;Benifallim;2009;57550.00;83652.89;1202.02;5088.54;0.00;90669.07;2233.45;0.00;0.00;0.00;240395.97;22950.25;5000.00;32703.04;90905.95;6053.01;0.00;82783.72;0.00;0.00;0.00;240395.97;B.O.P. 203 26/10/2009
03032;Benifallim;2008;40142.80;99764.93;1202.02;5088.54;0.00;85112.91;1960.52;0.00;0.00;0.00;233271.72;20968.38;3000.00;32703.04;125240.65;6053.01;0.00;45306.64;0.00;0.00;0.00;233271.72;B.O.P. 247 24/12/2008
03032;Benifallim;2007;30429.15;62394.16;1202.02;4972.00;0.00;215658.52;1833.67;0.00;0.00;0.00;316489.52;18954.95;3000.00;46651.87;70209.49;6053.01;0.00;171620.20;0.00;0.00;0.00;316489.52;B.O.P. 248 20/12/2007
03032;Benifallim;2006;46629.92;57960.19;1051.77;4972.00;0.00;188938.54;15970.82;0.00;480.81;0.00;316004.05;18954.95;3000.00;52149.06;63207.83;4873.01;0.00;173819.20;0.00;0.00;0.00;316004.05;B.O.P. 275 30/11/2006
03032;Benifallim;2005;31234.96;43314.89;1051.77;2864.00;0.00;23305.54;0.00;0.00;480.81;0.00;102251.97;17832.60;3000.00;24196.86;27200.37;2705.01;0.00;27317.13;0.00;0.00;0.00;102251.97;B.O.P. 277 03/12/2005
03032;Benifallim;2004;23598.39;39937.25;1051.77;2864.00;0.00;23305.54;0.00;0.00;480.81;0.00;91237.76;16404.98;2500.00;22445.89;23387.24;2043.44;0.00;24456.21;0.00;0.00;0.00;91237.76;B.O.P. 277 01/12/2004
03032;Benifallim;2003;35337.76;39937.25;1051.77;3164.32;0.00;87922.89;22242.97;0.00;480.81;0.00;190137.77;16112.10;601.01;43653.68;27163.76;2043.44;0.00;100563.78;0.00;0.00;0.00;190137.77;B.O.P. 266 19/11/2003
03032;Benifallim;2002;60869.92;39937.25;1051.77;2892.52;0.00;30240.37;6000.57;0.00;12501.05;0.00;153493.45;16191.87;601.01;43774.11;24083.79;2043.44;0.00;54778.99;0.00;12020.24;0.00;153493.45;B.O.P. 278 04/12/2002
03032;Benifallim;2001;18009.02;44114.29;1051.77;1729.03;0.00;78862.16;0.00;0.00;12020.24;0.00;155786.51;12219.87;601.01;31166.47;27251.36;2043.44;0.00;70484.12;0.00;12020.24;0.00;155786.51;B.O.P. 290 20/12/2001
03032;Benifallim;2000;42559.34;40448.11;2253.80;1507.50;0.00;42576.86;0.00;0.00;12501.05;0.00;141846.66;12959.38;601.01;28397.74;24847.31;1177.98;0.00;61843.01;0.00;12020.24;0.00;141846.67;B.O.P. 282 9/12/2000
03032;Benifallim;1999;38813.04;39276.14;2404.05;1388.07;0.00;24071.58;0.00;0.00;15506.11;0.00;121458.99;12579.12;601.01;28536.08;24565.77;1779.00;0.00;41377.77;0.00;12020.24;0.00;121458.99;B.O.P. 285 14/12/99
03032;Benifallim;1998;32935.46;44865.55;2404.05;0.00;0.00;83326.94;0.00;0.00;15506.11;0.00;179038.11;9315.96;601.01;37142.15;21346.68;3798.40;0.00;94813.69;0.00;12020.24;0.00;179038.13;B.O.P.298 30/12/98
03032;Benifallim;1997;8369.38;45616.82;2404.05;0.00;0.00;69749.97;6010.12;0.00;15506.11;0.00;147656.45;9078.65;601.01;37517.12;25553.76;3798.40;0.00;59087.27;0.00;12020.24;0.00;147656.45;BOP 297
03032;Benifallim;1996;8369.38;45616.82;2404.05;0.00;0.00;138483.89;0.00;0.00;480.81;0.00;195354.95;9082.19;601.01;40305.47;28558.82;3798.40;0.00;97983.76;0.00;15025.30;0.00;195354.95;B.O.P. N.299
03032;Benifallim;1995;6787.79;40574.33;2404.05;1502.53;0.00;140087.59;5664.97;0.00;2441.79;0.00;199463.05;9457.33;1803.04;42506.85;24339.72;3812.82;102517.99;0.00;0.00;15025.30;0.00;199463.05;B.O.P. N. 296
03032;Benifallim;1994;6407.33;37352.90;2103.54;1502.53;0.00;31572.02;6325.51;0.00;2441.79;0.00;87705.62;8966.11;1803.04;16799.47;17139.59;3812.82;0.00;24159.29;0.00;15025.30;0.00;87705.62;BOP NUM.8
03032;Benifallim;1993;6407.33;34017.29;2103.54;1502.53;0.00;91647.43;450.76;0.00;3643.82;0.00;139772.70;8642.40;1803.04;35466.96;16538.55;3812.82;0.00;58483.62;0.00;15025.30;0.00;139772.69;BOP. 10
03032;Benifallim;1992;5914.87;29900.35;901.52;1502.53;0.00;128381.26;0.00;0.00;3643.82;0.00;170244.35;7795.13;601.01;56127.17;66749.01;3512.31;0.00;17429.35;0.00;18030.36;0.00;170244.34;Sin datos del 92, debieron trabajar con prorroga
03032;Benifallim;1991;5914.87;29900.35;901.52;1502.53;0.00;128381.26;0.00;0.00;3643.82;0.00;170244.35;7795.13;601.01;56127.17;66749.01;3512.31;0.00;17429.35;0.00;18030.36;0.00;170244.34;ENVIARON FAX.            (SIN PUBLICAR EN EL BOP)
03032;Benifallim;1990;5542.83;24851.85;901.52;3005.06;0.00;201496.19;0.00;0.00;3643.82;0.00;239441.27;8882.96;1202.02;45107.31;86543.40;3512.31;0.00;76162.90;0.00;18030.36;0.00;239441.26;
03032;Benifallim;1989;5709.61;19082.13;901.52;264.45;0.00;216789.06;0.00;0.00;3646.12;0.00;246392.89;12801.56;1046.21;36702.07;20061.00;2115.56;0.00;161643.94;0.00;12020.24;0.00;246390.58;
03032;Benifallim;1988;4832.14;14694.75;901.52;706.07;0.00;218359.55;0.00;0.00;3643.82;0.00;243137.85;12861.66;937.39;34360.06;31070.79;1495.92;162412.02;0.00;0.00;0.00;0.00;243137.84;
03032;Benifallim;1987;3930.94;12200.55;901.52;450.76;0.00;145908.42;0.00;0.00;3365.67;0.00;166757.86;12391.40;893.77;28964.85;27684.78;931.57;0.00;89580.85;0.00;6010.12;0.00;166457.34;
03032;Benifallim;1986;2441.56;10547.76;901.52;344.68;0.00;111345.68;0.00;0.00;3365.67;0.00;128946.87;12035.27;820.15;28587.38;22387.70;631.06;0.00;58475.19;0.00;6010.12;0.00;128946.87;
03032;Benifallim;1985;2856.03;8834.88;601.01;210.35;0.00;157334.06;0.00;0.00;3371.68;0.00;173208.01;14755.15;747.92;35876.80;21393.92;390.66;0.00;94033.45;0.00;6010.12;0.00;173208.02;
03032;Benifallim;1984;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
03033;Benifato;1984;1553.51;2542.28;0.00;53.99;942.47;0.00;0.00;0.00;0.00;0.00;5092.25;901.52;802.32;450.76;2704.55;240.40;0.00;0.00;0.00;0.00;0.00;5099.55;
03033;Benifato;1985;1553.51;2542.28;0.00;50.99;0.00;952.78;0.00;0.00;0.00;0.00;5099.56;901.52;802.32;451.12;2704.55;240.40;0.00;0.00;0.00;0.00;0.00;5099.91;
03033;Benifato;1986;3258.73;6220.48;0.00;338.72;0.00;52601.93;0.00;0.00;10.31;0.00;62430.17;1803.04;901.41;3251.48;3606.07;270.46;0.00;39451.44;0.00;13150.48;0.00;62434.38;
03033;Benifato;1987;5330.87;2073.49;0.00;390.66;0.00;13222.27;0.00;0.00;0.00;0.00;21017.29;1983.34;901.41;3287.54;14664.70;180.30;0.00;0.00;0.00;0.00;0.00;21017.29;
03033;Benifato;1988;1202.02;1202.02;0.00;3329.08;0.00;3342.16;0.00;0.00;0.00;0.00;9075.28;1983.34;901.52;3005.06;3005.06;180.30;0.00;0.00;0.00;0.00;0.00;9075.28;
03033;Benifato;1989;1202.02;1202.02;0.00;3329.08;0.00;3342.16;0.00;0.00;0.00;0.00;9075.28;1983.34;901.52;3005.06;3005.06;180.30;0.00;0.00;0.00;0.00;0.00;9075.28;
03033;Benifato;1990;5108.60;5409.11;0.00;420.71;0.00;10056.33;0.00;0.00;3005.06;0.00;23999.81;2824.76;1202.02;4207.08;6010.12;240.40;0.00;9515.42;0.00;0.00;0.00;23999.80;
03033;Benifato;1991;5541.33;6881.59;0.00;360.61;0.00;42070.85;0.00;0.00;0.00;0.00;54854.38;3185.36;1803.04;6010.12;6611.13;150.25;0.00;37094.47;0.00;0.00;0.00;54854.37;ENVIARON FAX.
03033;Benifato;1992;7242.20;7017.57;1051.77;697.17;0.00;0.00;0.00;0.00;1120.14;0.00;17128.85;5529.31;601.01;1322.23;8173.76;601.01;0.00;901.52;0.00;0.00;0.00;17128.84;bop. 300
03033;Benifato;1993;6130.32;601.01;1622.73;8654.57;721.21;0.00;31553.14;0.00;0.00;0.00;49282.98;7813.16;7985.20;0.00;811.37;0.00;31553.14;0.00;0.00;1120.14;0.00;49283.01;ENVIO POR FAX
03033;Benifato;1994;7813.16;7985.20;0.00;811.37;0.00;0.00;0.00;0.00;1120.14;0.00;17729.87;6130.32;601.01;1622.73;8654.57;721.21;0.00;0.00;0.00;0.00;0.00;17729.84;DATOS TELEFONICOS
03033;Benifato;1995;7618.57;7452.55;0.00;961.62;0.00;65981.30;0.00;0.00;1120.14;0.00;83134.18;8083.61;1202.02;1502.53;9255.59;1923.24;0.00;61167.18;0.00;0.00;0.00;83134.17;BOP NUM.290              RECTIFICADO POR FAX
03033;Benifato;1996;11839.94;9740.81;0.00;1262.13;0.00;30464.64;0.00;0.00;1120.14;0.00;54427.66;8281.95;1202.02;3846.48;9952.76;2704.55;0.00;28439.89;0.00;0.00;0.00;54427.65;B.O.P. N. 197
03033;Benifato;1997;9435.89;9892.66;0.00;1466.47;0.00;0.00;0.00;0.00;0.00;0.00;20795.02;8432.20;0.00;3636.12;10217.21;120.20;0.00;0.00;0.00;0.00;0.00;22405.73;CIVIS - GVA.ES
03033;Benifato;1998;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
03033;Benifato;1999;9072.82;21798.56;0.00;1555.66;0.00;25182.41;0.00;0.00;0.00;0.00;57609.45;8996.17;0.00;4973.13;17436.01;2163.64;0.00;0.00;0.00;24040.48;0.00;57609.43;B.O.P.205 06/09/99
03033;Benifato;2000;10541.75;13342.47;1202.02;2199.70;0.00;5655.52;7091.94;0.00;0.00;0.00;40033.40;10193.17;601.01;8894.98;13222.27;30.05;0.00;0.00;0.00;7091.94;0.00;40033.42;CIVIS - GVA.ES
03033;Benifato;2001;10992.51;14694.75;1202.02;6003.14;0.00;0.00;11694.90;0.00;0.00;0.00;44587.32;14741.25;60.10;9630.59;14048.80;96.95;0.00;0.00;0.00;6009.63;0.00;44587.32;B.O.P. 128 06/06/2001
03033;Benifato;2002;10066.95;16029.00;1175.05;6027.17;0.00;10281.57;2671.17;0.00;1943.23;0.00;48194.14;15980.90;60.10;10962.46;14183.88;96.16;0.00;6911.64;0.00;0.00;0.00;48195.14;B.O.P. 34 09/02/2002
03033;Benifato;2003;11747.00;16586.49;670.85;6500.20;0.00;3737.28;11249.27;0.00;2420.36;0.00;52911.45;17410.27;1000.00;11094.91;17301.01;96.16;0.00;0.00;0.00;6009.10;0.00;52911.45;B.O.P. 57 10/03/2003
03033;Benifato;2004;19628.00;22990.00;404.00;7023.05;0.00;18063.50;195.06;0.00;3269.22;0.00;71572.83;20700.00;1000.00;19886.55;19600.00;96.16;0.00;10290.12;0.00;0.00;0.00;71572.83;B.O.P. 79 05/04/2004
03033;Benifato;2005;18914.76;28576.61;341.28;8523.05;0.00;93282.00;9333.29;0.00;3302.77;0.00;162273.76;21530.00;2500.00;21620.07;21500.00;96.16;0.00;85694.18;0.00;9333.29;0.00;162273.70;B.O.P. 83 15/04/2005
03033;Benifato;2006;20602.52;32416.92;280.00;8816.05;0.00;3085.60;9499.20;0.00;4298.24;0.00;78998.53;22450.00;10000.00;21554.37;21898.00;96.16;0.00;3000.00;0.00;0.00;0.00;78998.53;B.O.P. 91 21/04/2006
03033;Benifato;2007;20900.00;32779.07;380.00;9300.00;0.00;0.00;5162.44;0.00;4409.02;0.00;72930.53;23080.00;5000.00;18454.37;26300.00;96.16;0.00;0.00;0.00;0.00;0.00;72930.53;B.O.P. 82 24/04/2007
03033;Benifato;2008;25150.00;34800.00;300.00;10350.00;0.00;0.00;4200.00;0.00;4350.00;0.00;79150.00;25750.00;5000.00;18750.00;28800.00;750.00;0.00;100.00;0.00;0.00;0.00;79150.00;B.O.P. 57 25/03/2008
03033;Benifato;2009;27759.00;28960.00;340.00;11700.00;0.00;10500.00;5241.23;0.00;4412.44;0.00;88912.67;29862.67;6000.00;18850.00;33300.00;800.00;0.00;100.00;0.00;0.00;0.00;88912.67;B.O.P. 64 03/04/2009
03033;Benifato;2010;27910.00;35525.00;10.39;9300.00;0.00;6574.08;11662.36;0.00;3756.71;0.00;94738.54;30300.00;5000.00;20250.54;36600.00;800.00;0.00;1788.00;0.00;0.00;0.00;94738.54;B.O.P. 86 10/05/2010
03033;Benifato;2011;27326.03;29750.65;3750.00;12561.15;0.00;0.00;8652.16;0.00;2029.05;0.00;84069.04;29626.46;7075.49;19277.07;28040.02;50.00;0.00;0.00;0.00;0.00;0.00;84069.04;B.O.P. 62 30/03/2011
03033;Benifato;2015;27300.00;33200.00;0.00;15500.00;0.00;5000.00;0.00;0.00;0.00;0.00;81000.00;30400.00;3800.00;19600.00;26900.00;200.00;0.00;100.00;0.00;0.00;0.00;81000.00;B.O.P. 249 30/12/2014
03033;Benifato;2014;25420.00;31680.00;3500.00;15450.00;0.00;0.00;0.00;0.00;4950.00;0.00;81000.00;30400.00;3850.00;19850.00;26800.00;100.00;0.00;0.00;0.00;0.00;0.00;81000.00;B.O.P. 247-1 30/12/2013
03033;Benifato;2012;15237.60;39258.00;4436.47;15483.11;0.00;0.00;4711.49;0.00;1486.17;0.00;80612.84;30187.29;3855.47;19792.57;26737.92;39.59;0.00;0.00;0.00;0.00;0.00;80612.84;B.O.P. 65 03/04/2012
03033;Benifato;2018;47900.00;30400.00;0.00;15000.00;0.00;500.00;2200.00;0.00;0.00;0.00;96000.00;39000.00;3000.00;20000.00;33000.00;500.00;0.00;500.00;0.00;0.00;0.00;96000.00;B.O.P. 241 20/12/2017
03033;Benifato;2016;33400.00;33100.00;0.00;15000.00;0.00;500.00;6000.00;0.00;0.00;0.00;88000.00;35000.00;5000.00;20000.00;27000.00;500.00;0.00;500.00;0.00;0.00;0.00;88000.00;B.O.P. 245 23/12/2015
03033;Benifato;2017;38100.00;33400.00;0.00;15000.00;0.00;500.00;6000.00;0.00;0.00;0.00;93000.00;40000.00;5000.00;20000.00;27000.00;500.00;0.00;500.00;0.00;0.00;0.00;93000.00;B.O.P. 249 30/12/2016
03033;Benifato;2019;49900.00;32400.00;0.00;15000.00;0.00;500.00;2200.00;0.00;0.00;0.00;100000.00;39000.00;3000.00;20000.00;37000.00;500.00;0.00;500.00;0.00;0.00;0.00;100000.00;B.O.P. 240 18/12/2018
03034;Benijófar;2019;1516647.12;1266989.33;26306.00;108113.43;39731.43;1081392.76;0.00;0.00;157809.16;0.00;4196989.23;1190087.39;200000.00;1335957.25;663002.44;31023.27;200000.00;1043823.62;0.00;0.00;0.00;4663893.97;B.O.P. 6 09/01/2019
03034;Benijófar;2017;1246365.47;1037941.68;20512.00;99441.25;24299.41;58400.98;0.00;0.00;311575.01;0.00;2798535.80;1295428.39;65000.00;587388.00;656839.84;8523.27;176356.30;0.00;0.00;0.00;0.00;2789535.80;B.O.P. 60 27/03/2017
03034;Benijófar;2020;1534136.96;1401456.26;9306.00;138282.02;30737.03;245447.30;0.00;0.00;362988.79;0.00;3722354.36;1560517.05;300000.00;868835.35;709196.62;45738.81;205179.30;32887.23;0.00;0.00;0.00;3722354.36;B.O.P. 90 14/05/2020
03034;Benijófar;2016;1244647.47;1147797.88;20512.00;117847.51;1000.00;68365.83;0.00;0.00;307144.24;0.00;2907314.93;1242713.98;55000.00;840758.60;589138.78;3347.27;176356.30;0.00;0.00;0.00;0.00;2907314.93;B.O.P. 66 11/04/2016
03034;Benijófar;2018;1405537.21;1096637.74;44449.44;90813.43;25223.51;324883.82;0.00;0.00;649375.37;0.00;3636920.52;1273236.09;200000.00;1455496.59;638596.24;27897.08;200000.00;0.00;0.00;0.00;0.00;3795226.00;B.O.P. 85 07/05/2018
03034;Benijófar;2012;1103585.26;1012926.76;48052.19;79385.39;0.00;166058.16;0.00;0.00;234746.54;0.00;2644754.30;1032827.91;25000.00;870325.54;666728.62;1872.23;0.00;48000.00;0.00;0.00;0.00;2644754.30;B.O.P. 236 12/12/2012
03034;Benijófar;2013;1211862.01;1146414.46;125934.40;91847.99;0.00;52355.88;0.00;0.00;244926.42;0.00;2873341.16;1105048.87;40000.00;741850.08;690847.61;6984.23;286610.37;2000.00;0.00;0.00;0.00;2873341.16;B.O.P. 139 24/07/2013
03034;Benijófar;2014;1169092.86;1054465.29;94811.34;78382.65;0.00;730211.49;0.00;0.00;244756.37;0.00;3371720.00;1117159.54;40000.00;1311826.94;574267.53;4062.99;228403.00;96000.00;0.00;0.00;0.00;3371720.00;B.O.P. 135 17/07/2014
03034;Benijófar;2015;1116950.65;1014940.93;18387.23;100912.43;1000.00;626983.47;0.00;0.00;269072.60;0.00;3148247.31;1279450.40;50000.00;1140519.71;657432.91;3080.29;0.00;17764.00;0.00;0.00;0.00;3148247.31;B.O.P. 125 02/07/2015 CORR. BOP 204 23/10/2015
03034;Benijófar;2011;1008430.85;973691.27;41652.83;115905.77;0.00;553275.39;0.00;0.00;156132.50;0.00;2849088.61;897895.11;90000.00;582998.94;775537.05;10872.23;80000.00;411785.28;0.00;0.00;0.00;2849088.61;B.O.P. 109 09/06/2011
03034;Benijófar;2010;1234122.88;988148.09;45355.10;85140.18;0.00;2076989.20;0.00;0.00;106741.56;0.00;4536497.01;673150.24;169055.17;1550717.48;714332.09;14535.52;250000.00;1195368.35;0.00;0.00;0.00;4567158.85;MINISTERIO HACIENDA - BASE PRESUPUESTOS
03034;Benijófar;2009;1167478.19;1047277.22;62855.10;86686.24;0.00;133085.44;0.00;0.00;89241.56;0.00;2586623.75;673150.24;169055.17;670729.31;709342.51;14535.52;250000.00;99811.00;0.00;0.00;0.00;2586623.75;B.O.P. 154 14/08/2009
03034;Benijófar;2008;1134210.47;776606.00;60526.47;142622.06;0.00;1827041.07;0.00;0.00;85477.64;0.00;4026483.71;703000.00;190000.00;1294424.65;644917.72;13440.00;346423.00;780202.29;0.00;54076.05;0.00;4026483.71;B.O.P. 101 28/05/2008
03034;Benijófar;2007;905126.52;832210.24;32120.20;135939.01;0.00;157915.00;0.00;0.00;120176.19;0.00;2183487.16;650000.00;250000.00;614062.28;476000.00;13400.88;150000.00;30024.00;0.00;0.00;0.00;2183487.16;B.O.P. 49 08/03/2007
03034;Benijófar;2006;725601.89;788295.00;16593.21;99641.01;0.00;1596000.76;0.00;0.00;82149.18;0.00;3308281.05;527000.00;125000.00;938001.64;380042.00;6200.00;971020.00;361017.41;0.00;0.00;0.00;3308281.05;B.O.P. 92 22/04/2006
03034;Benijófar;2005;657353.58;647779.79;15895.64;104865.39;0.00;643616.15;0.00;0.00;50900.38;0.00;2120410.93;535615.16;250000.00;643661.01;443000.00;20961.10;0.00;227173.66;0.00;0.00;0.00;2120410.93;B.O.P. 70 30/03/2005
03034;Benijófar;2004;556023.92;573325.87;20774.44;86631.13;0.00;1008954.92;0.00;0.00;48630.68;0.00;2294340.96;441178.57;250000.00;950921.77;343222.85;116255.46;0.00;192762.31;0.00;0.00;0.00;2294340.96;B.O.P. 84 13/04/2004
03034;Benijófar;2003;541153.82;430436.24;22858.69;79302.36;0.00;573624.36;0.00;0.00;46559.46;0.00;1693934.93;378654.60;136699.01;229666.93;466896.10;211637.58;0.00;270380.71;0.00;0.00;0.00;1693934.93;B.O.P. 99 02/05/2003
03034;Benijófar;2002;337202.21;408314.28;24561.70;75807.42;0.00;428577.96;44551.28;0.00;0.00;0.00;1319014.85;320615.72;126300.44;285714.38;226575.33;211535.40;0.00;148273.58;0.00;0.00;0.00;1319014.85;B.O.P. 114 21/05/2002
03034;Benijófar;2001;305483.67;359041.57;26358.82;61473.33;0.00;629467.06;37220.19;0.00;0.00;0.00;1419044.64;252166.08;120202.42;259623.55;235785.65;4724.96;0.00;140655.17;0.00;405886.80;0.00;1419044.63;B.O.P. 188 17/08/2001
03034;Benijófar;2000;234140.22;351129.99;12925.73;51734.93;0.00;461129.34;25209.12;0.00;0.00;0.00;1136269.33;218854.57;96161.94;355132.38;219749.01;2229.75;0.00;178045.37;0.00;66096.31;0.00;1136269.33;B.O.P. 177 2/8/2000
03034;Benijófar;1999;218397.41;279133.02;14281.45;49940.19;0.00;977190.22;0.00;31087.42;0.00;0.00;1570029.71;171684.22;86240.98;445188.22;191444.51;6611.13;0.00;641812.10;0.00;30035.58;0.00;1573016.74;B.O.P. 120 28-5-99
03034;Benijófar;1998;219321.58;244983.39;26185.15;36947.89;0.00;964721.11;39963.92;0.00;0.00;0.00;1532123.04;158347.54;36060.73;459103.51;182072.61;6611.13;0.00;567226.26;0.00;122701.33;0.00;1532123.11;B.O.P. 183 12/8/98
03034;Benijófar;1997;184324.04;243967.68;25770.62;34959.61;0.00;488316.07;32838.01;0.00;0.00;0.00;1010176.03;147731.82;9015.18;134365.27;188668.52;4808.10;0.00;488038.92;0.00;37548.23;0.00;1010176.04;B.O.P. N.132
03034;Benijófar;1996;171628.79;183998.41;23140.73;11719.74;0.00;401096.87;0.00;0.00;30064.19;0.00;821648.73;141100.25;11419.23;119055.18;149555.37;4808.10;0.00;283104.18;0.00;112606.43;0.00;821648.74;B.O.P. N.246
03034;Benijófar;1995;129051.19;182019.02;24126.06;17429.35;0.00;361810.85;0.00;0.00;29885.41;0.00;744321.88;119073.68;17429.35;144315.03;129518.11;1803.04;0.00;237092.81;0.00;95089.86;0.00;744321.88;B.O.P. N.298
